,total_sqft,bath,price,bhk
6054,1575.0,2.0,78.0,3
6056,1550.0,3.0,120.0,3
6058,1900.0,3.0,160.0,3
6061,1157.0,2.0,75.0,3
6062,1929.0,3.0,115.0,3
6063,1200.0,2.0,65.0,3
6064,1850.0,3.0,170.0,3
6067,1410.0,2.0,80.0,3
6068,950.0,3.0,80.0,3
6069,1991.0,4.0,100.0,3
6071,1745.0,3.0,115.0,3
6072,1843.0,3.0,95.84,3
6073,1728.0,3.0,95.0,3
6075,1500.0,3.0,97.0,3
6076,1800.0,3.0,110.0,3
6077,1525.0,3.0,96.0,3
6078,1650.0,3.0,122.0,3
6079,1562.0,3.0,103.0,3
6080,1555.0,3.0,82.5,3
6081,1610.0,3.0,115.0,3
6083,1069.0,3.0,65.4,3
6084,1900.0,3.0,123.0,3
6085,1300.0,2.0,70.0,3
6086,1700.0,3.0,126.0,3
6087,1760.0,3.0,139.0,3
6090,3000.0,3.0,250.0,3
6091,1476.0,3.0,89.0,3
6093,2321.0,4.0,128.0,3
6094,1725.0,3.0,90.0,3
6095,1186.0,2.0,63.0,3
6096,1313.0,3.0,96.0,3
6098,2167.0,3.0,170.0,3
6099,1626.0,2.0,120.0,3
6100,1272.0,4.0,75.0,3
6102,1000.0,2.0,65.0,3
6103,1700.0,2.0,100.0,3
6104,1850.0,3.0,110.0,3
6109,2401.0,3.0,185.0,3
6110,1200.0,3.0,90.0,3
6111,1804.0,3.0,121.0,3
6113,1680.0,3.0,99.27,3
6115,1700.0,3.0,120.0,3
6117,1800.0,3.0,150.0,3
6118,1707.0,2.0,99.745,3
6119,2600.0,4.0,135.0,3
6120,1690.0,3.0,100.0,3
6122,1575.0,2.0,110.0,3
6123,1340.0,3.0,90.0,3
6124,1610.0,3.0,92.0,3
6128,1493.0,3.0,82.0,3
6129,1900.0,2.0,170.0,3
6130,1460.0,3.0,88.0,3
6131,1685.0,3.0,95.0,3
6132,3010.0,3.0,200.0,3
6133,1476.0,2.0,98.94,3
6134,1850.0,3.0,140.0,3
6135,3850.0,5.0,316.0,3
6136,2250.0,3.0,195.0,3
6137,2002.0,3.0,112.0,3
6141,1862.0,3.0,119.0,3
6146,1798.0,3.0,120.0,3
6148,1700.0,3.0,124.0,3
6149,1527.0,3.0,115.0,3
6154,1703.0,3.0,113.0,3
6155,1250.0,3.0,71.0,3
6157,1500.0,2.0,85.0,3
6160,1500.0,2.0,125.0,3
6162,2180.0,3.0,170.0,3
6163,1818.0,3.0,135.0,3
6165,2430.0,4.0,180.0,3
6171,1950.0,3.0,130.0,3
6173,1563.0,3.0,91.84,3
6174,1553.0,3.0,83.09,3
6176,1445.0,2.0,125.0,3
6178,1515.0,2.0,80.91,3
6179,1332.0,2.0,86.12,3
6181,1570.0,3.0,105.0,3
6182,1200.0,2.0,62.0,3
6183,2800.0,3.0,250.0,3
6184,1750.0,3.0,110.0,3
6187,1447.0,3.0,80.0,3
6193,1777.0,3.0,100.0,3
6194,1900.0,3.0,108.0,3
6196,2100.0,3.0,170.0,3
6199,1991.0,3.0,160.0,3
6200,1665.0,3.0,110.0,3
6204,2265.0,3.0,136.0,3
6205,1200.0,3.0,66.0,3
6206,1888.0,4.0,95.0,3
6209,2150.0,4.0,125.0,3
6210,1305.0,2.0,69.0,3
6211,1750.0,3.0,130.0,3
6212,1693.0,3.0,108.0,3
6213,1255.0,2.0,79.0,3
6214,1700.0,3.0,90.0,3
6216,1749.0,3.0,115.0,3
6217,1610.0,2.0,115.0,3
6218,1150.0,2.0,77.5,3
6219,1520.0,2.0,103.0,3
6220,2350.0,3.0,174.0,3
6221,1672.0,3.0,150.0,3
6223,1200.0,3.0,70.0,3
6224,1817.0,4.0,153.0,3
6225,1555.0,2.0,82.0,3
6229,1495.0,2.0,75.0,3
6230,1350.0,2.0,68.0,3
6231,2600.0,3.0,200.0,3
6233,1615.0,3.0,89.75,3
6236,1586.0,3.0,93.94,3
6237,1500.0,2.0,120.0,3
6238,1575.0,2.0,120.0,3
6239,1975.0,3.0,123.0,3
6240,1745.0,3.0,110.0,3
6241,1200.0,2.0,65.0,3
6242,1355.0,3.0,83.87,3
6243,3900.0,3.0,300.0,3
6245,1370.0,2.0,75.0,3
6248,1460.0,2.0,73.0,3
6249,1665.0,2.0,125.0,3
6250,1080.0,2.0,75.0,3
6252,1697.0,3.0,115.0,3
6253,1350.0,2.0,83.0,3
6256,2400.0,2.0,150.0,3
6257,1200.0,3.0,78.0,3
6258,1801.0,3.0,140.0,3
6259,1697.0,3.0,115.0,3
6261,1596.0,3.0,95.0,3
6262,1639.0,3.0,123.0,3
6264,2559.0,3.0,141.0,3
6267,1530.0,2.0,90.0,3
6268,1372.0,2.0,90.0,3
6269,1950.0,3.0,131.0,3
6272,1785.0,3.0,94.0,3
6274,1500.0,2.0,80.0,3
6275,1570.0,3.0,115.0,3
6276,1665.0,3.0,86.91,3
6277,1350.0,2.0,87.01,3
6278,1719.0,3.0,116.0,3
6281,1760.0,3.0,150.0,3
6283,2200.0,3.0,130.0,3
6284,2024.0,3.0,157.0,3
6286,2240.0,5.0,155.0,3
6287,1584.01,3.0,103.0,3
6288,1340.0,3.0,77.0,3
6290,2400.0,3.0,149.0,3
6291,1858.0,3.0,98.3,3
6292,1335.0,3.0,89.0,3
6293,1999.0,3.0,132.0,3
6294,1397.0,3.0,110.0,3
6295,1616.0,3.0,95.0,3
6296,1200.0,2.0,98.0,3
6298,1664.0,2.0,93.865,3
6299,1485.0,3.0,85.0,3
6301,1743.0,3.0,93.25,3
6302,1512.0,2.0,110.0,3
6303,1650.0,3.0,100.0,3
6306,3259.0,3.0,270.0,3
6307,2072.0,4.0,139.0,3
6308,1315.0,2.0,85.4,3
6309,1397.0,3.0,104.0,3
6310,2720.0,5.0,210.0,3
6311,1868.0,3.0,121.0,3
6312,1689.28,3.0,91.2,3
6314,1310.0,2.0,85.0,3
6315,1397.0,3.0,108.0,3
6316,1405.0,2.0,70.0,3
6318,1750.0,3.0,149.0,3
6320,1850.0,3.0,150.0,3
6321,1490.0,2.0,88.0,3
6324,1290.0,2.0,94.5,3
6325,1318.0,2.0,85.28,3
6326,3500.0,5.0,275.0,3
6327,1200.0,3.0,67.75,3
6328,1500.0,2.0,89.99,3
6329,1819.18,3.0,160.0,3
6330,1355.0,3.0,83.87,3
6334,1060.0,3.0,62.0,3
6335,1475.0,3.0,96.0,3
6336,1666.0,3.0,95.0,3
6338,1360.0,2.0,70.5,3
6339,1374.0,2.0,70.0,3
6340,1700.0,3.0,155.0,3
6341,2170.0,3.0,151.0,3
6342,1790.0,3.0,100.0,3
6344,1500.0,2.0,97.0,3
6345,1730.0,3.0,139.0,3
6348,1865.0,4.0,140.0,3
6349,1682.0,3.0,120.0,3
6351,1730.0,3.0,120.0,3
6352,1500.0,3.0,102.0,3
6354,1444.0,2.0,80.0,3
6355,1521.0,3.0,94.71,3
6356,2760.0,5.0,157.0,3
6357,1525.0,3.0,90.0,3
6358,1320.0,2.0,73.0,3
6359,1858.0,2.0,167.0,3
6360,1571.0,3.0,105.0,3
6361,1445.0,3.0,86.56,3
6362,1590.0,2.0,135.0,3
6363,2238.0,3.0,140.0,3
6366,1920.0,3.0,150.0,3
6367,2400.0,4.0,180.0,3
6368,1330.0,3.0,72.0,3
6369,1758.0,3.0,133.0,3
6370,1255.0,2.0,77.68,3
6372,1591.0,3.0,115.0,3
6373,1680.0,3.0,120.0,3
6374,1918.0,3.0,129.0,3
6376,2106.0,3.0,126.0,3
6377,1801.0,3.0,139.0,3
6380,1893.0,3.0,100.0,3
6382,2113.0,3.0,155.0,3
6387,1600.0,3.0,104.0,3
6390,1600.0,3.0,95.0,3
6391,1390.0,2.0,80.0,3
6392,1550.0,2.0,90.0,3
6396,1645.0,3.0,135.0,3
6397,1937.0,3.0,140.0,3
6398,1350.0,2.0,80.99,3
6399,1720.0,3.0,135.0,3
6400,2080.0,3.0,175.0,3
6401,1500.0,3.0,87.0,3
6402,1566.0,3.0,97.0,3
6404,1839.0,3.0,165.0,3
6407,1315.0,2.0,74.0,3
6408,1535.0,3.0,86.0,3
6409,1513.0,3.0,103.0,3
6411,1355.0,3.0,83.87,3
6412,1559.0,3.0,127.0,3
6413,1750.0,3.0,150.0,3
6414,1868.0,3.0,135.0,3
6416,1691.0,3.0,98.0,3
6417,1690.0,3.0,112.0,3
6418,1500.0,2.0,100.0,3
6421,1605.0,2.0,85.0,3
6423,1725.0,3.0,130.0,3
6425,1574.0,3.0,93.34,3
6426,1550.0,3.0,83.0,3
6427,1082.0,2.0,55.0,3
6431,2600.0,3.0,195.0,3
6432,1904.0,3.0,155.0,3
6433,2135.0,3.0,160.0,3
6434,3876.0,3.0,300.0,3
6438,1575.0,3.0,90.0,3
6439,1630.0,2.0,97.78,3
6441,1900.0,4.0,145.0,3
6442,1450.0,3.0,77.41,3
6443,1890.0,3.0,162.0,3
6444,1304.0,3.0,80.0,3
6445,1653.0,3.0,120.0,3
6447,1532.0,3.0,83.0,3
6448,2776.0,4.0,195.0,3
6449,1531.0,2.0,75.0,3
6452,1476.0,3.0,95.0,3
6453,1265.0,2.0,82.0,3
6454,1850.0,3.0,98.0,3
6455,2000.0,3.0,185.0,3
6457,1485.0,3.0,115.0,3
6458,1124.0,2.0,55.0,3
6459,1407.0,3.0,120.0,3
6460,1482.0,2.0,97.0,3
6461,1570.0,3.0,140.0,3
6462,3480.0,4.0,284.0,3
6463,2000.0,3.0,160.0,3
6464,1575.0,3.0,93.0,3
6465,1965.0,4.0,125.0,3
6466,1300.0,2.0,70.0,3
6472,1645.0,3.0,117.0,3
6475,2372.0,3.0,140.0,3
6476,1532.0,3.0,115.0,3
6477,3100.0,3.0,250.0,3
6479,1827.0,3.0,100.0,3
6480,1500.0,3.0,95.0,3
6481,1600.0,2.0,115.0,3
6483,2072.0,4.0,159.0,3
6485,1925.0,2.0,114.0,3
6486,2651.0,2.0,225.0,3
6487,2072.0,4.0,147.0,3
6488,1752.0,3.0,145.0,3
6489,2270.0,3.0,180.0,3
6492,1300.0,3.0,69.0,3
6494,1155.0,2.0,60.0,3
6497,1645.0,3.0,95.0,3
6500,1715.0,3.0,115.0,3
6501,1400.0,2.0,78.0,3
6502,1640.0,3.0,88.0,3
6503,1700.0,3.0,125.0,3
6504,1275.0,2.0,95.0,3
6505,1627.86,3.0,88.0,3
6506,1500.0,3.0,100.0,3
6507,1874.0,4.0,130.0,3
6510,1760.0,3.0,110.0,3
6511,1192.0,2.0,62.0,3
6512,1645.0,3.0,121.0,3
6513,1938.0,3.0,113.0,3
6514,1636.0,3.0,85.0,3
6515,1430.0,2.0,75.0,3
6517,993.0,2.0,50.0,3
6519,1500.0,3.0,121.0,3
6520,1650.0,3.0,86.45,3
6522,2600.0,3.0,237.0,3
6524,1825.0,3.0,126.0,3
6525,1400.0,2.0,80.54,3
6527,2400.0,3.0,165.0,3
6528,3300.0,4.0,160.0,3
6529,1512.0,3.0,123.0,3
6530,1053.4,3.0,88.91,3
6531,1583.0,3.0,109.0,3
6532,1365.0,2.0,75.08,3
6533,1200.0,3.0,95.75,3
6534,1810.0,4.0,148.0,3
6535,1530.0,2.0,97.0,3
6537,1592.0,3.0,91.0,3
6538,1698.0,3.0,102.0,3
6540,1419.0,2.0,73.0,3
6543,1500.0,2.0,130.0,3
6546,1856.0,3.0,135.0,3
6548,2094.0,2.0,113.19,3
6550,1400.0,2.0,85.0,3
6552,1700.0,3.0,140.0,3
6553,1591.0,3.0,120.0,3
6554,1515.0,2.0,79.0,3
6555,1382.0,2.0,76.18,3
6556,1500.0,2.0,120.0,3
6559,1411.0,3.0,93.04,3
6561,2200.0,4.0,105.0,3
6562,1594.0,3.0,125.0,3
6563,1790.0,3.0,105.0,3
6565,1385.0,2.0,76.18,3
6566,1965.0,3.0,120.0,3
6567,1760.0,2.0,115.0,3
6568,1891.0,3.0,109.0,3
6569,1545.0,3.0,85.0,3
6570,1996.0,3.0,135.0,3
6571,1560.0,3.0,115.0,3
6573,2275.0,4.0,180.0,3
6576,1428.0,2.0,80.0,3
6577,1200.0,2.0,68.0,3
6578,1842.0,3.0,115.0,3
6579,1801.0,3.0,115.0,3
6580,1868.0,3.0,120.0,3
6582,1730.0,3.0,100.0,3
6583,3027.0,4.0,260.0,3
6584,1760.0,3.0,123.0,3
6585,1734.0,3.0,125.0,3
6587,3500.0,3.0,198.0,3
6590,1830.0,4.0,82.0,3
6593,1678.0,3.0,125.0,3
6594,1732.46,3.0,92.0,3
6595,1656.0,3.0,150.0,3
6596,1999.0,3.0,135.0,3
6598,1200.0,3.0,85.0,3
6599,1360.0,2.0,75.0,3
6600,1655.0,3.0,155.0,3
6603,1200.0,2.0,108.0,3
6610,1893.0,3.0,130.0,3
6613,4000.0,3.0,235.0,3
6614,1541.0,3.0,80.0,3
6615,1830.0,3.0,101.0,3
6617,1900.0,3.0,99.0,3
6620,1730.0,3.0,140.0,3
6621,1991.0,4.0,88.0,3
6622,1900.0,3.0,150.0,3
6624,1300.0,3.0,80.0,3
6625,1654.0,2.0,85.0,3
6626,1700.0,3.0,95.0,3
6627,2254.0,3.0,170.0,3
6628,1758.0,3.0,95.0,3
6629,1342.0,3.0,92.0,3
6631,1645.0,2.0,82.0,3
6635,1932.0,4.0,135.0,3
6636,1917.0,4.0,113.0,3
6637,1800.0,3.0,140.0,3
6638,1785.0,3.0,118.0,3
6639,1645.0,3.0,120.0,3
6640,1525.0,2.0,87.0,3
6641,1255.0,2.0,90.0,3
6642,1560.0,3.0,120.0,3
6643,2100.0,3.0,110.0,3
6644,1620.0,2.0,85.0,3
6645,1595.0,3.0,90.0,3
6647,2700.0,5.0,175.0,3
6648,1645.0,3.0,117.0,3
6649,2400.0,3.0,190.0,3
6650,2400.0,4.0,200.0,3
6651,1725.0,3.0,110.0,3
6653,1645.0,3.0,87.5,3
6654,1948.0,3.0,130.0,3
6656,2600.0,3.0,140.0,3
6657,1300.0,3.0,89.13,3
6658,1690.0,3.0,125.0,3
6659,4500.0,4.0,360.0,3
6662,2215.0,4.0,156.0,3
6664,1804.0,3.0,102.0,3
6665,1255.0,3.0,77.68,3
6666,1789.0,3.0,98.0,3
6667,1395.0,2.0,72.0,3
6668,1530.0,2.0,74.4,3
6669,1252.0,2.0,71.0,3
6672,1180.0,2.0,60.0,3
6673,1300.0,3.0,77.99,3
6676,1586.0,3.0,90.0,3
6678,2320.0,3.0,170.0,3
6679,1750.0,3.0,99.0,3
6680,1936.0,3.0,118.0,3
6681,1402.0,2.0,85.0,3
6683,9000.0,4.0,390.0,3
6686,1840.0,3.0,140.0,3
6688,1500.0,3.0,88.0,3
6689,1787.0,3.0,123.0,3
6690,1288.0,2.0,70.0,3
6692,3035.0,5.0,271.0,3
6693,1200.0,3.0,67.77,3
6694,1500.0,2.0,78.0,3
6696,1710.0,3.0,100.0,3
6700,1751.0,2.0,115.0,3
6701,1778.0,3.0,122.0,3
6702,1705.0,3.0,110.0,3
6703,1575.0,3.0,90.0,3
6704,1590.0,3.0,120.0,3
6705,1922.0,3.0,106.0,3
6706,1749.0,3.0,117.0,3
6707,1691.0,3.0,104.0,3
6708,1449.0,3.0,100.0,3
6709,1625.0,2.0,87.72,3
6711,1750.0,3.0,130.0,3
6712,1450.0,3.0,100.0,3
6713,1810.0,3.0,126.0,3
6714,1420.0,3.0,85.0,3
6715,1450.0,2.0,89.6,3
6716,2254.0,3.0,170.0,3
6718,1200.0,2.0,66.0,3
6719,1846.0,3.0,145.0,3
6720,1300.0,2.0,63.0,3
6722,1665.0,3.0,105.0,3
6723,1868.0,3.0,113.0,3
6724,1636.0,3.0,119.0,3
6725,2370.0,4.0,195.0,3
6726,1530.0,2.0,74.5,3
6728,1846.0,3.0,155.0,3
6729,1847.0,3.0,135.0,3
6730,1350.0,3.0,85.0,3
6731,1590.0,3.0,96.5,3
6732,1286.0,3.0,67.0,3
6733,1749.0,3.0,112.0,3
6735,1520.0,2.0,96.0,3
6739,1950.0,3.0,165.0,3
6740,1610.0,3.0,84.53,3
6743,2661.0,2.0,226.5,3
6746,1636.0,3.0,97.0,3
6747,1520.0,2.0,125.0,3
6749,1494.0,2.0,94.55,3
6750,1445.0,2.0,105.0,3
6751,1397.0,3.0,105.0,3
6752,1530.0,3.0,105.0,3
6753,1575.0,3.0,101.0,3
6755,1897.0,4.0,93.0,3
6756,1200.0,3.0,72.0,3
6757,1856.0,3.0,120.0,3
6760,1730.0,3.0,110.0,3
6761,1804.0,3.0,115.0,3
6762,1795.0,3.0,140.0,3
6763,2100.0,3.0,120.0,3
6765,1254.0,2.0,70.0,3
6766,1255.0,2.0,95.0,3
6769,1583.0,3.0,115.0,3
6772,1486.0,3.0,83.22,3
6774,1465.0,3.0,80.01,3
6778,2266.0,3.0,169.0,3
6779,2065.0,3.0,130.0,3
6781,1884.0,3.0,98.0,3
6784,3300.0,4.0,160.0,3
6786,2111.0,4.0,120.0,3
6787,1750.0,3.0,136.0,3
6792,1269.0,2.0,73.0,3
6796,1350.0,2.0,80.99,3
6797,1200.0,2.0,75.0,3
6798,1925.0,3.0,110.0,3
6799,3339.0,3.0,250.0,3
6800,1475.0,2.0,74.0,3
6801,1559.0,3.0,120.0,3
6803,1550.0,2.0,79.0,3
6805,1460.0,2.0,75.0,3
6807,2162.0,3.0,200.0,3
6808,1733.0,2.0,85.0,3
6809,1221.0,3.0,72.0,3
6811,1500.0,2.0,78.25,3
6812,2061.0,3.0,175.0,3
6813,1255.0,2.0,95.0,3
6814,1150.0,2.0,60.0,3
6817,1832.0,3.0,125.0,3
6818,1564.0,3.0,104.0,3
6819,1700.0,3.0,95.0,3
6823,1300.0,2.0,75.0,3
6826,1200.0,3.0,96.25,3
6828,1706.0,3.0,135.0,3
6829,1250.0,2.0,65.0,3
6831,1265.0,2.0,65.0,3
6834,1495.0,2.0,75.0,3
6837,1500.0,3.0,95.0,3
6838,1450.0,2.0,81.0,3
6839,1650.0,3.0,110.0,3
6842,1724.0,3.0,124.0,3
6844,2145.0,3.0,190.0,3
6845,2100.0,3.0,140.0,3
6847,1385.0,2.0,69.0,3
6849,1200.0,3.0,70.0,3
6851,1679.0,3.0,92.13,3
6853,1477.0,2.0,80.0,3
6854,1615.0,3.0,115.0,3
6855,1745.0,3.0,100.0,3
6856,1793.0,3.0,98.0,3
6857,2017.0,2.0,125.0,3
6861,1685.0,3.0,100.0,3
6863,1255.0,3.0,77.68,3
6864,1482.0,3.0,86.0,3
6865,1532.0,3.0,98.13,3
6866,2257.0,3.0,159.0,3
6867,1360.0,2.0,85.0,3
6873,1200.0,2.0,75.0,3
6874,2640.0,5.0,142.0,3
6877,1200.0,3.0,67.0,3
6878,1241.0,2.0,61.0,3
6881,1525.84,3.0,117.0,3
6882,1852.0,2.0,95.0,3
6883,1255.0,2.0,90.0,3
6885,1255.0,3.0,77.68,3
6886,2072.0,4.0,139.0,3
6887,1350.0,2.0,68.0,3
6888,2215.0,4.0,160.0,3
6889,1500.0,2.0,90.0,3
6892,1310.0,2.0,68.0,3
6893,1390.0,2.0,76.45,3
6895,1200.0,2.0,69.0,3
6899,1680.0,3.0,117.0,3
6900,1100.0,2.0,85.0,3
6902,1465.0,2.0,76.0,3
6903,1850.0,3.0,150.0,3
6905,1760.0,3.0,160.0,3
6908,4510.0,4.0,200.0,3
6910,1540.0,3.0,85.0,3
6915,1762.0,3.0,112.0,3
6917,2556.0,3.0,169.0,3
6918,1200.0,2.0,66.5,3
6919,1870.0,3.0,138.0,3
6922,2000.0,3.0,120.0,3
6923,1645.0,3.0,100.0,3
6924,2000.0,3.0,145.0,3
6925,1766.0,3.0,130.0,3
6928,1475.0,3.0,78.0,3
6930,1200.0,2.0,65.0,3
6931,1760.0,3.0,127.0,3
6932,1914.0,3.0,179.0,3
6936,2145.0,3.0,125.0,3
6937,1650.0,3.0,100.0,3
6938,1769.0,3.0,96.87,3
6940,1620.0,3.0,130.0,3
6941,1862.0,3.0,125.0,3
6943,1498.0,3.0,95.0,3
6945,1449.0,3.0,90.0,3
6949,1917.0,4.0,100.0,3
6952,1655.0,3.0,113.0,3
6955,1936.0,3.0,110.0,3
6956,1680.0,3.0,101.0,3
6958,2100.0,4.0,145.0,3
6960,1755.0,3.0,122.0,3
6961,1500.0,2.0,75.0,3
6962,1652.5,3.0,90.0,3
6963,1381.0,2.0,76.18,3
6964,1685.0,3.0,95.0,3
6965,1665.0,3.0,86.91,3
6968,1650.0,3.0,111.0,3
6971,2384.0,4.0,165.0,3
6972,2017.0,3.0,105.0,3
6973,1500.0,3.0,138.0,3
6975,1350.0,3.0,71.0,3
6976,1380.0,2.0,95.0,3
6977,1620.0,3.0,110.0,3
6978,997.0,3.0,55.0,3
6979,1760.0,3.0,111.0,3
6980,1365.0,3.0,99.0,3
6981,1500.0,3.0,125.0,3
6983,1665.0,3.0,86.58,3
6985,1680.0,3.0,135.0,3
6986,1414.0,3.0,77.5,3
6987,1810.0,3.0,118.0,3
6990,1430.0,3.0,78.65,3
6991,1130.0,2.0,58.0,3
6992,1850.0,2.0,110.0,3
6994,1484.0,3.0,79.19,3
6997,2127.0,3.0,135.0,3
7004,1293.0,2.0,85.0,3
7005,1200.0,2.0,66.0,3
7006,1440.0,2.0,70.0,3
7009,1760.0,2.0,116.0,3
7011,1459.0,2.0,110.0,3
7012,1622.0,2.0,80.0,3
7014,1430.0,2.0,69.5,3
7016,1695.0,3.0,150.0,3
7019,1920.0,3.0,150.0,3
7021,1200.0,2.0,75.6,3
7023,1630.0,3.0,95.1,3
7026,1737.0,2.0,95.0,3
7029,1459.0,3.0,135.0,3
7030,1710.0,3.0,100.0,3
7031,1500.0,2.0,82.0,3
7034,1350.0,3.0,78.3,3
7035,1700.0,3.0,93.5,3
7037,1560.0,3.0,125.0,3
7039,1416.0,3.0,94.0,3
7040,1680.0,3.0,125.0,3
7042,1507.0,2.0,95.0,3
7043,1949.0,3.0,133.0,3
7044,1605.0,3.0,105.0,3
7048,1080.0,2.0,75.0,3
7049,1783.0,3.0,125.0,3
7050,1520.0,2.0,90.0,3
7051,2500.0,3.0,180.0,3
7053,1537.0,3.0,110.0,3
7055,1750.0,3.0,150.0,3
7057,2300.0,4.0,102.0,3
7058,1987.0,4.0,165.0,3
7061,1614.0,2.0,100.0,3
7062,2072.0,4.0,155.0,3
7063,1476.0,3.0,125.0,3
7064,1852.0,3.0,130.0,3
7066,2423.0,4.0,160.0,3
7067,1762.0,3.0,133.0,3
7068,1400.0,3.0,92.0,3
7069,1530.0,2.0,74.4,3
7070,1890.0,3.0,108.0,3
7072,1890.0,2.0,93.0,3
7074,1819.18,3.0,168.0,3
7075,1500.0,3.0,125.0,3
7078,1856.0,3.0,135.0,3
7079,1675.0,2.0,135.0,3
7080,1914.0,3.0,149.0,3
7081,1458.0,3.0,79.0,3
7082,3035.0,5.0,220.0,3
7083,1662.0,3.0,90.0,3
7084,1556.0,3.0,86.0,3
7085,1455.0,2.0,98.0,3
7088,1532.5,3.0,84.29,3
7089,1680.0,3.0,105.0,3
7094,1910.0,3.0,119.0,3
7095,1610.0,4.0,85.0,3
7098,2200.0,4.0,160.0,3
7099,2400.0,3.0,150.0,3
7101,1850.0,3.0,140.0,3
7104,1656.0,3.0,90.0,3
7105,1900.0,3.0,155.0,3
7106,1910.0,3.0,142.0,3
7110,1689.0,3.0,103.0,3
7111,1250.0,2.0,77.88,3
7112,1500.0,2.0,78.0,3
7113,1942.0,3.0,155.0,3
7114,1985.0,3.0,130.0,3
7115,1200.0,4.0,80.0,3
7116,1752.0,3.0,105.0,3
7117,1480.0,2.0,84.0,3
7118,1826.0,3.0,130.0,3
7119,1667.0,3.0,92.0,3
7123,1515.0,3.0,90.0,3
7124,1830.0,4.0,150.0,3
7126,2197.0,3.0,136.0,3
7127,1678.0,3.0,92.13,3
7128,1410.0,2.0,80.0,3
7136,2075.0,3.0,115.0,3
7137,2200.0,3.0,121.0,3
7142,1717.0,3.0,99.0,3
7144,1255.0,2.0,90.0,3
7146,1430.0,2.0,78.65,3
7148,1650.0,3.0,101.0,3
7149,2254.0,3.0,153.0,3
7150,2990.0,5.0,210.0,3
7153,2968.0,3.0,225.0,3
7154,1594.0,3.0,99.0,3
7155,1200.0,3.0,68.4,3
7156,1682.0,3.0,113.0,3
7157,1756.0,3.0,131.0,3
7159,1590.0,3.0,131.0,3
7161,1595.0,3.0,110.0,3
7162,1859.0,3.0,108.0,3
7163,1830.0,4.0,135.0,3
7164,2070.0,3.0,135.0,3
7165,1450.0,2.0,87.0,3
7170,1480.0,2.0,125.0,3
7171,1710.0,2.0,90.63,3
7172,2106.0,3.0,148.0,3
7174,1660.0,2.0,116.0,3
7176,1469.0,3.0,89.0,3
7177,1411.0,3.0,93.15,3
7181,1494.0,3.0,82.0,3
7182,1949.0,3.0,129.0,3
7183,2010.0,3.0,125.0,3
7185,1504.0,2.0,100.0,3
7186,1755.0,3.0,130.0,3
7187,1760.0,3.0,140.0,3
7189,1330.0,3.0,73.5,3
7191,2400.0,2.0,152.0,3
7192,1700.0,3.0,108.0,3
7193,1200.0,3.0,65.0,3
7197,1850.0,3.0,155.0,3
7198,1831.0,3.0,110.0,3
7201,1500.0,3.0,83.0,3
7202,1862.0,3.0,120.0,3
7203,2700.0,3.0,200.0,3
7205,1677.0,3.0,98.0,3
7207,2060.0,3.0,150.0,3
7208,1716.0,2.0,115.0,3
7209,1864.0,3.0,140.0,3
7210,1490.0,2.0,115.0,3
7211,1420.0,2.0,75.0,3
7212,1539.0,3.0,85.0,3
7214,1555.0,3.0,82.0,3
7216,1740.0,3.0,120.0,3
7217,1855.0,3.0,145.0,3
7218,1724.0,3.0,146.0,3
7224,1489.0,2.0,82.0,3
7227,1682.0,3.0,114.0,3
7228,3664.0,3.0,325.0,3
7233,2520.0,3.0,150.0,3
7234,1490.0,3.0,79.0,3
7235,1520.0,3.0,111.0,3
7237,2173.0,3.0,128.0,3
7240,2145.0,3.0,180.0,3
7241,1350.0,2.0,75.0,3
7244,1600.0,3.0,95.0,3
7246,1590.0,2.0,85.0,3
7248,1750.0,3.0,123.0,3
7250,1570.0,3.0,110.0,3
7251,1500.0,3.0,135.0,3
7255,1639.0,3.0,120.0,3
7256,1870.0,3.0,138.0,3
7257,2000.0,4.0,130.0,3
7259,2120.0,3.0,177.0,3
7261,2901.0,4.0,190.0,3
7262,1315.0,2.0,65.0,3
7264,1750.0,3.0,130.0,3
7266,1713.0,3.0,125.0,3
7267,1900.0,4.0,90.0,3
7269,1795.0,3.0,139.0,3
7270,1965.0,4.0,132.0,3
7272,1385.0,2.0,68.5,3
7274,1460.0,2.0,100.0,3
7275,1760.0,3.0,128.0,3
7277,1706.0,3.0,154.0,3
7278,1600.0,3.0,112.0,3
7279,1755.0,3.0,101.0,3
7284,1650.0,3.0,110.0,3
7285,1800.0,3.0,95.0,3
7289,1777.26,3.0,105.0,3
7290,3044.0,3.0,183.0,3
7292,1163.0,2.0,62.0,3
7293,2195.0,2.0,152.0,3
7294,1900.0,3.0,125.0,3
7296,1703.0,3.0,125.0,3
7297,1690.0,3.0,116.0,3
7299,1500.0,4.0,99.0,3
7300,1200.0,2.0,100.0,3
7301,2225.0,3.0,149.0,3
7304,1444.0,2.0,71.5,3
7306,1713.0,3.0,110.0,3
7307,3004.0,4.0,158.0,3
7309,1605.0,3.0,100.0,3
7310,1260.0,2.0,76.0,3
7312,1877.0,4.0,150.0,3
7313,1649.0,3.0,150.0,3
7314,1542.0,3.0,98.0,3
7315,1680.0,4.0,95.0,3
7317,1254.0,2.0,65.0,3
7318,1593.0,3.0,118.0,3
7322,1500.0,2.0,77.5,3
7323,1890.0,2.0,100.0,3
7325,3000.0,4.0,235.0,3
7326,1459.0,2.0,95.0,3
7328,2072.0,4.0,160.0,3
